TV_ID,Dialogue_ID,Utterance_ID,Speaker,Gender,Age,Neuroticism,Extraversion,Openness,Agreeableness,Conscientiousness,Scene,FacePosition_LU,FacePosition_RD,Sentiment,Emotion,DA,Utterance
22,22_305,22_305_000_merged,李三妹,female,young,low,high,high,high,high,office,0_0,0_0,negative,anger,question,Is this phone broken
22,22_305,22_305_001_merged,齐大胜,male,young,low,high,high,high,high,office,0_0,0_0,neutral,neutral,statement-opinion,"Mr. Li, you don't seem like the kind of person to delude yourself"
22,22_305,22_305_002_merged,李三妹,female,young,low,high,high,high,high,office,0_0,0_0,negative,anger,question,So why is there no business and no calls?
22,22_305,22_305_003_merged,齐大胜,male,young,low,high,high,high,high,office,388_57,530_209,neutral,neutral,statement-opinion,"If you want me to say, our promotion efforts are still not enough."
22,22_305,22_305_004_merged,李三妹,female,young,low,high,high,high,high,office,263_142,374_272,negative,anger,statement-non-opinion,"Promotion, with just our limited budget. Insurance, late fees, renovations, renting, we've spent almost everything on those and still spend on promotion."
22,22_305,22_305_006_merged,齐大胜,male,young,low,high,high,high,high,office,409_55,539_234,neutral,neutral,"statement-non-opinion, question","Hmm, stop it. When I mention promotion, are you thinking of those crazy spending? But most of it has been wasted, right? Billboards, print ads, radio, plaza LEDs, all that."
22,22_306,22_306_000_merged,李三妹,female,young,low,high,high,high,high,office,265_142,376_279,negative,anger,question,"So how do you suggest promoting without spending money, to create a big splash?"
22,22_306,22_306_001_merged,齐大胜,male,young,low,high,high,high,high,office,422_74,542_247,neutral,neutral,"statement-non-opinion, statement-opinion","Look back at the internet. Let me tell you, I think we should create a personal homepage or something."
22,22_306,22_306_004_merged,李三妹,female,young,low,high,high,high,high,office,308_93,415_237,negative,anger,statement-non-opinion,That would still require spending money to hire someone.
22,22_306,22_306_005_merged,齐大胜,male,young,low,high,high,high,high,office,432_72,568_276,neutral,neutral,statement-non-opinion,Not necessarily. Not necessarily. I'll help you find an expert.
22,22_307,22_307_000_merged,齐大胜,male,young,low,high,high,high,high,office,296_168,458_399,neutral,neutral,"statement-non-opinion, question","Bro, let me tell you, ever since your last heroic rescue, our General Manager Li has been particularly admiring of you. Really, she said that in the future, if she looks for a husband, it has to be someone like you, reliable and honorable. Hey, didn’t you notice? She’s been looking at you a bit differently today, hasn’t she?"
22,22_307,22_307_005_merged,于果,male,young,high,high,low,low,low,office,249_81,413_308,neutral,neutral,question,Really?
22,22_307,22_307_006_merged,齐大胜,male,young,low,high,high,high,high,office,0_0,0_0,neutral,neutral,answer,Yes.
22,22_307,22_307_007_merged,于果,male,young,high,high,low,low,low,office,0_0,0_0,neutral,neutral,"statement-non-opinion, statement-opinion, agreement","Yeah. It’s different from before. Hey, but that’s not right. You need to talk to her about it. You can’t just blindly admire someone."
22,22_307,22_307_012_merged,齐大胜,male,young,low,high,high,high,high,office,194_130,352_335,neutral,neutral,agreement,That makes sense. That makes sense. That really does.
22,22_308,22_308_000_merged,于果,male,young,high,high,low,low,low,office,0_0,0_0,neutral,neutral,statement-opinion,This is not good.
22,22_308,22_308_001_merged,齐大胜,male,young,low,high,high,high,high,office,0_0,0_0,neutral,neutral,statement-non-opinion,Let’s get started on it.
22,22_308,22_308_002_merged,于果,male,young,high,high,low,low,low,office,0_0,0_0,neutral,neutral,question,Why bother? You said
22,22_308,22_308_003_merged,齐大胜,male,young,low,high,high,high,high,office,0_0,0_0,neutral,neutral,statement-non-opinion,Just do it
22,22_309,22_309_000_merged,泰勒,female,middle-aged,low,low,high,high,high,office,335_63,367_112,neutral,neutral,question,What's going on Are you still unhappy?
22,22_309,22_309_002_merged,李三妹,female,young,low,high,high,high,high,office,477_86,573_224,negative,depress,statement-opinion,"I even doubt whether I made the wrong decision back then Isn't it good to just be a ground staff? In the future, marry a captain or something Why do you have to open a travel agency? Really, it's just overreaching"
22,22_309,22_309_006_merged,泰勒,female,middle-aged,low,low,high,high,high,office,222_52,324_201,neutral,neutral,statement-non-opinion,It seems like you are particularly unhappy
22,22_309,22_309_007_merged,李三妹,female,young,low,high,high,high,high,office,407_112,568_321,negative,depress,"statement-non-opinion, question","Can you be happy? Next month, I can barely pay the rent"
22,22_310,22_310_000_merged,泰勒,female,middle-aged,low,low,high,high,high,office,226_49,335_179,neutral,neutral,statement-non-opinion,Oh right I have a client from a bank who said they want to organize a short trip for their VIP clients
22,22_310,22_310_002_merged,李三妹,female,young,low,high,high,high,high,office,385_97,546_314,negative,depress,"statement-non-opinion, question",Short trip We do short trips
22,22_310,22_310_004_merged,泰勒,female,middle-aged,low,low,high,high,high,office,389_69,428_117,neutral,neutral,"statement-non-opinion, question","Uh, I’m not clear on the specific requirements I just heard them mention this the other day Why don't you contact him?"
22,22_310,22_310_007_merged,李三妹,female,young,low,high,high,high,high,office,493_168,548_231,neutral,neutral,"statement-opinion, question, agreement","Sure, sure From the bank Banks have money"
22,22_310,22_310_010_merged,泰勒,female,middle-aged,low,low,high,high,high,office,301_135,478_366,neutral,neutral,question,So can I ask you out for a meal now?
22,22_311,22_311_000_merged,于果,male,young,high,high,low,low,low,office,333_183,370_234,negative,depress,statement-non-opinion,"She, the things she studies are too profound I still want to talk to you"
22,22_311,22_311_002_merged,泰勒,female,middle-aged,low,low,high,high,high,office,0_0,0_0,neutral,neutral,question,Privately
22,22_311,22_311_003_merged,于果,male,young,high,high,low,low,low,office,0_0,0_0,"neutral, negative","worried, depress, neutral","statement-non-opinion, question, answer","Yes, just the two of us To be honest, I can’t understand these legal documents at all You are a lawyer You are professional What tricks do you want to play? I want to know how you explain this to Xia Tian now"
22,22_311,22_311_009_merged,泰勒,female,middle-aged,low,low,high,high,high,office,184_88,363_349,neutral,neutral,question,The matter of him going back to America
22,22_311,22_311_010_merged,于果,male,young,high,high,low,low,low,office,641_38,822_407,negative,worried,"statement-non-opinion, question, answer","Right How do you tell him Why I want to separate from him The reason for my separation For example, between you and me"
22,22_312,22_312_000_merged,泰勒,female,middle-aged,low,low,high,high,high,office,0_0,0_0,neutral,neutral,"statement-non-opinion, acknowledge","I understand what you are worried about You can rest assured The contract only reflects that you gave up custody and guardianship of Xia Tian As for why you gave it up First, the contract doesn't record it Second, only you and I know about this matter And I won't tell Xia Tian Moreover, this is just a legal procedure Your blood relation with Xia Tian will never change"
22,22_312,22_312_009_merged,于果,male,young,high,high,low,low,low,office,402_91,572_310,negative,worried,"statement-non-opinion, question",So what if he asks you why he can't be with me How should you answer him
22,22_312,22_312_011_merged,泰勒,female,middle-aged,low,low,high,high,high,office,187_98,362_353,neutral,neutral,statement-non-opinion,This is very easy His visa is about to expire He has to go back to America And you also need a visa to go to America Applying for a visa can take a long time
22,22_312,22_312_016_merged,于果,male,young,high,high,low,low,low,office,392_72,569_309,negative,worried,question,What if he comes back to find me again
22,22_312,22_312_017_merged,泰勒,female,middle-aged,low,low,high,high,high,office,235_106,420_359,neutral,neutral,question,"The identification results are out, right"
22,22_313,22_313_000_merged,于果,male,young,high,high,low,low,low,office,386_84,537_295,negative,worried,"statement-non-opinion, question, answer","Yes They are out But this has nothing to do with that What I mean is, if he accidentally comes back to find me What should I do"
22,22_313,22_313_005_merged,泰勒,female,middle-aged,low,low,high,high,high,office,152_60,335_304,neutral,neutral,"statement-non-opinion, statement-opinion",Your life still has a long way to go You have your job You will have your own family I think summer will fully understand and respect this All aspects after summer returns to America I will handle properly You don't need to worry at all If you have no problems with the contract content You can sign directly on the last page
22,22_314,22_314_000_merged,泰勒,female,middle-aged,low,low,high,high,high,restaurant,522_122,596_212,positive,happy,question,"Summer, did you talk to your uncle to say You want to go back to America with your uncle"
22,22_314,22_314_002_merged,夏天,male,children,low,high,high,high,high,restaurant,0_0,0_0,neutral,neutral,statement-non-opinion,"Uncle, I want to borrow some money from you"
22,22_314,22_314_003_merged,泰勒,female,middle-aged,low,low,high,high,high,restaurant,0_0,0_0,"positive, negative","astonished, relaxed",question,"Borrow money Borrow money, do you have something you need to spend money on"
22,22_314,22_314_005_merged,夏天,male,children,low,high,high,high,high,restaurant,0_0,0_0,neutral,neutral,statement-non-opinion,"Oh, don’t worry about that for now Anyway, just lend it to me first I will pay you back once I make enough money"
22,22_315,22_315_000_merged,泰勒,female,middle-aged,low,low,high,high,high,restaurant,412_82,553_286,positive,relaxed,"statement-non-opinion, question",But if you don’t tell me what you’re going to do How can I lend you money
22,22_315,22_315_002_merged,夏天,male,children,low,high,high,high,high,restaurant,187_109,314_248,neutral,neutral,statement-non-opinion,I want to buy something for Yuguo
22,22_315,22_315_003_merged,泰勒,female,middle-aged,low,low,high,high,high,restaurant,371_97,524_317,positive,relaxed,"question, agreement",Sure How much do you want
22,22_315,22_315_005_merged,夏天,male,children,low,high,high,high,high,restaurant,181_116,303_238,neutral,neutral,answer,One hundred thousand
22,22_315,22_315_006_merged,泰勒,female,middle-aged,low,low,high,high,high,restaurant,402_76,541_275,negative,astonished,question,What do you want to buy
23,23_000,23_000_000_merged,赵冲,male,young,low,high,high,high,low,school,218_43,315_169,neutral,neutral,question,You called me
23,23_000,23_000_001_merged,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,school,0_0,0_0,neutral,neutral,question,What? Did you do badly on the exam again?
23,23_000,23_000_002_merged,赵冲,male,young,low,high,high,high,low,school,0_0,0_0,"neutral, negative","depress, neutral","statement-non-opinion, question","Yes, why did you do badly again? I’m puzzled too"
23,23_000,23_000_004_merged,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,school,0_0,0_0,neutral,neutral,statement-non-opinion,Not a single subject was done well
23,23_000,23_000_005_merged,赵冲,male,young,low,high,high,high,low,school,0_0,0_0,neutral,neutral,"question, agreement",Yes How come none of the exams went well? What do you think we should do about this?
23,23_001,23_001_000_merged,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,school,335_66,561_306,neutral,neutral,question,You say. You say what you will do.
